User,Date,bathroom_count
170,2024-01-14,2
170,2024-01-15,0
170,2024-01-16,2
170,2024-01-17,1
170,2024-01-18,2
170,2024-01-19,6
170,2024-01-20,0
170,2024-01-21,0
170,2024-01-22,0
170,2024-01-23,2
170,2024-01-24,2
170,2024-01-25,6
170,2024-01-26,2
170,2024-01-27,0
170,2024-01-28,0
170,2024-01-29,1
170,2024-01-30,0
171,2024-01-01,2
171,2024-01-02,0
171,2024-01-03,2
171,2024-01-04,2
171,2024-01-05,0
171,2024-01-06,2
171,2024-01-07,1
171,2024-01-08,0
171,2024-01-09,2
171,2024-01-10,4
171,2024-01-11,0
171,2024-01-12,4
171,2024-01-13,0
171,2024-01-14,0
171,2024-01-15,2
171,2024-01-16,0
171,2024-01-17,0
171,2024-01-18,0
171,2024-01-19,0
171,2024-01-20,4
171,2024-01-21,2
171,2024-01-22,0
171,2024-01-23,0
171,2024-01-24,4
171,2024-01-25,0
171,2024-01-26,0
171,2024-01-27,0
171,2024-01-28,0
171,2024-01-29,0
171,2024-01-30,0
172,2024-01-01,0
172,2024-01-02,2
172,2024-01-03,0
172,2024-01-04,2
172,2024-01-05,0
172,2024-01-06,0
172,2024-01-07,0
172,2024-01-08,2
172,2024-01-09,2
172,2024-01-10,2
172,2024-01-11,0
172,2024-01-12,4
172,2024-01-13,2
172,2024-01-14,0
172,2024-01-15,4
172,2024-01-16,2
172,2024-01-17,0
172,2024-01-18,0
172,2024-01-19,6
172,2024-01-20,0
172,2024-01-21,0
172,2024-01-22,2
172,2024-01-23,2
172,2024-01-24,0
172,2024-01-25,0
172,2024-01-26,4
172,2024-01-27,2
172,2024-01-28,2
172,2024-01-29,0
172,2024-01-30,2
173,2024-01-01,2
173,2024-01-02,4
173,2024-01-03,0
173,2024-01-04,6
173,2024-01-05,0
173,2024-01-06,4
173,2024-01-07,0
173,2024-01-08,2
173,2024-01-09,4
173,2024-01-10,2
173,2024-01-11,0
173,2024-01-12,0
173,2024-01-13,2
173,2024-01-14,2
173,2024-01-15,0
173,2024-01-16,0
173,2024-01-17,2
173,2024-01-18,2
173,2024-01-19,2
173,2024-01-20,0
173,2024-01-21,2
173,2024-01-22,4
173,2024-01-23,0
173,2024-01-24,2
173,2024-01-25,2
173,2024-01-26,4
173,2024-01-27,0
173,2024-01-28,2
173,2024-01-29,1
173,2024-01-30,0
174,2024-01-01,1
174,2024-01-02,2
174,2024-01-03,1
174,2024-01-04,0
174,2024-01-05,2
174,2024-01-06,4
174,2024-01-07,0
174,2024-01-08,0
174,2024-01-09,0
174,2024-01-10,1
174,2024-01-11,0
174,2024-01-12,2
174,2024-01-13,0
174,2024-01-14,2
174,2024-01-15,0
174,2024-01-16,2
174,2024-01-17,0
174,2024-01-18,0
174,2024-01-19,4
174,2024-01-20,2
174,2024-01-21,0
174,2024-01-22,2
174,2024-01-23,0
174,2024-01-24,4
174,2024-01-25,2
174,2024-01-26,2
174,2024-01-27,0
174,2024-01-28,2
174,2024-01-29,2
174,2024-01-30,0
175,2024-01-01,0
175,2024-01-02,0
175,2024-01-03,2
175,2024-01-04,1
175,2024-01-05,0
175,2024-01-06,0
175,2024-01-07,2
175,2024-01-08,2
175,2024-01-09,2
175,2024-01-10,5
175,2024-01-11,2
175,2024-01-12,2
175,2024-01-13,2
175,2024-01-14,2
175,2024-01-15,0
175,2024-01-16,2
175,2024-01-17,6
175,2024-01-18,2
175,2024-01-19,2
175,2024-01-20,4
175,2024-01-21,4
175,2024-01-22,0
175,2024-01-23,2
175,2024-01-24,0
175,2024-01-25,0
175,2024-01-26,2
175,2024-01-27,2
175,2024-01-28,2
175,2024-01-29,2
175,2024-01-30,0
176,2024-01-01,2
176,2024-01-02,2
176,2024-01-03,2
176,2024-01-04,0
176,2024-01-05,2
176,2024-01-06,0
176,2024-01-07,0
176,2024-01-08,2
176,2024-01-09,0
176,2024-01-10,0
176,2024-01-11,2
176,2024-01-12,2
176,2024-01-13,0
176,2024-01-14,2
176,2024-01-15,6
176,2024-01-16,0
176,2024-01-17,0
176,2024-01-18,2
176,2024-01-19,0
176,2024-01-20,0
176,2024-01-21,2
176,2024-01-22,0
176,2024-01-23,0
176,2024-01-24,0
176,2024-01-25,0
176,2024-01-26,0
176,2024-01-27,0
176,2024-01-28,2
176,2024-01-29,0
176,2024-01-30,0
177,2024-01-01,0
177,2024-01-02,0
177,2024-01-03,2
177,2024-01-04,6
177,2024-01-05,0
177,2024-01-06,0
177,2024-01-07,2
177,2024-01-08,2
177,2024-01-09,0
177,2024-01-10,0
177,2024-01-11,2
177,2024-01-12,2
177,2024-01-13,0
177,2024-01-14,2
177,2024-01-15,2
177,2024-01-16,4
177,2024-01-17,0
177,2024-01-18,0
177,2024-01-19,1
177,2024-01-20,2
177,2024-01-21,0
177,2024-01-22,0
177,2024-01-23,6
177,2024-01-24,0
177,2024-01-25,4
177,2024-01-26,2
177,2024-01-27,0
177,2024-01-28,0
177,2024-01-29,2
177,2024-01-30,0
178,2024-01-01,0
178,2024-01-02,2
178,2024-01-03,2
178,2024-01-04,1
178,2024-01-05,6
178,2024-01-06,2
178,2024-01-07,0
178,2024-01-08,2
178,2024-01-09,6
178,2024-01-10,2
178,2024-01-11,0
178,2024-01-12,2
178,2024-01-13,4
178,2024-01-14,0
178,2024-01-15,5
178,2024-01-16,0
178,2024-01-17,0
178,2024-01-18,2
178,2024-01-19,6
178,2024-01-20,0
178,2024-01-21,2
178,2024-01-22,0
178,2024-01-23,0
178,2024-01-24,0
178,2024-01-25,0
178,2024-01-26,0
178,2024-01-27,0
178,2024-01-28,0
178,2024-01-29,0
178,2024-01-30,2
179,2024-01-01,2
179,2024-01-02,0
179,2024-01-03,0
179,2024-01-04,0
179,2024-01-05,2
179,2024-01-06,0
179,2024-01-07,6
179,2024-01-08,4
179,2024-01-09,0
179,2024-01-10,2
179,2024-01-11,2
179,2024-01-12,6
179,2024-01-13,6
179,2024-01-14,0
179,2024-01-15,4
179,2024-01-16,0
179,2024-01-17,0
179,2024-01-18,6
179,2024-01-19,0
179,2024-01-20,2
179,2024-01-21,2
179,2024-01-22,0
179,2024-01-23,2
179,2024-01-24,2
179,2024-01-25,0
179,2024-01-26,0
179,2024-01-27,1
179,2024-01-28,1
179,2024-01-29,2
179,2024-01-30,0
180,2024-01-01,6
180,2024-01-02,2
180,2024-01-03,2
180,2024-01-04,2
180,2024-01-05,3
180,2024-01-06,4
180,2024-01-07,0
180,2024-01-08,2
180,2024-01-09,2
180,2024-01-10,0
180,2024-01-11,0
180,2024-01-12,0
180,2024-01-13,0
180,2024-01-14,1
180,2024-01-15,0
180,2024-01-16,2
180,2024-01-17,4
180,2024-01-18,0
180,2024-01-19,0
180,2024-01-20,2
180,2024-01-21,2
180,2024-01-22,2
180,2024-01-23,0
180,2024-01-24,0
180,2024-01-25,4
180,2024-01-26,0
180,2024-01-27,2
180,2024-01-28,0
180,2024-01-29,0
180,2024-01-30,0
181,2024-01-01,4
181,2024-01-02,2
181,2024-01-03,0
181,2024-01-04,2
181,2024-01-05,0
181,2024-01-06,4
181,2024-01-07,0
181,2024-01-08,4
181,2024-01-09,0
181,2024-01-10,1
181,2024-01-11,2
181,2024-01-12,0
181,2024-01-13,4
181,2024-01-14,0
181,2024-01-15,0
181,2024-01-16,0
181,2024-01-17,2
181,2024-01-18,0
181,2024-01-19,4
181,2024-01-20,0
181,2024-01-21,2
181,2024-01-22,0
181,2024-01-23,0
181,2024-01-24,6
181,2024-01-25,0
181,2024-01-26,2
181,2024-01-27,0
181,2024-01-28,0
181,2024-01-29,2
181,2024-01-30,0
182,2024-01-01,0
182,2024-01-02,0
182,2024-01-03,0
182,2024-01-04,0
182,2024-01-05,2
182,2024-01-06,0
182,2024-01-07,0
182,2024-01-08,2
182,2024-01-09,2
182,2024-01-10,0
182,2024-01-11,4
182,2024-01-12,2
182,2024-01-13,2
182,2024-01-14,0
182,2024-01-15,2
182,2024-01-16,0
182,2024-01-17,4
182,2024-01-18,2
182,2024-01-19,2
182,2024-01-20,0
182,2024-01-21,0
182,2024-01-22,2
182,2024-01-23,2
182,2024-01-24,4
182,2024-01-25,0
182,2024-01-26,2
182,2024-01-27,2
182,2024-01-28,0
182,2024-01-29,2
182,2024-01-30,0
183,2024-01-01,0
183,2024-01-02,0
183,2024-01-03,2
183,2024-01-04,4
183,2024-01-05,0
183,2024-01-06,4
183,2024-01-07,2
183,2024-01-08,0
183,2024-01-09,6
183,2024-01-10,0
183,2024-01-11,0
183,2024-01-12,0
183,2024-01-13,4
183,2024-01-14,0
183,2024-01-15,0
183,2024-01-16,2
183,2024-01-17,0
183,2024-01-18,0
183,2024-01-19,4
183,2024-01-20,2
183,2024-01-21,6
183,2024-01-22,0
183,2024-01-23,0
183,2024-01-24,3
183,2024-01-25,0
183,2024-01-26,2
183,2024-01-27,2
183,2024-01-28,0
183,2024-01-29,0
183,2024-01-30,0
184,2024-01-01,0
184,2024-01-02,0
184,2024-01-03,0
184,2024-01-04,0
184,2024-01-05,0
184,2024-01-06,3
184,2024-01-07,0
184,2024-01-08,0
184,2024-01-09,4
184,2024-01-10,2
184,2024-01-11,4
184,2024-01-12,2
184,2024-01-13,0
184,2024-01-14,2
184,2024-01-15,2
184,2024-01-16,2
184,2024-01-17,0
184,2024-01-18,2
184,2024-01-19,4
184,2024-01-20,4
184,2024-01-21,0
184,2024-01-22,0
184,2024-01-23,0
184,2024-01-24,1
184,2024-01-25,2
184,2024-01-26,0
184,2024-01-27,0
184,2024-01-28,2
184,2024-01-29,2
184,2024-01-30,2
185,2024-01-01,2
185,2024-01-02,0
185,2024-01-03,0
185,2024-01-04,0
185,2024-01-05,2
185,2024-01-06,0
185,2024-01-07,6
185,2024-01-08,1
185,2024-01-09,0
185,2024-01-10,0
185,2024-01-11,2
185,2024-01-12,0
185,2024-01-13,0
185,2024-01-14,4
185,2024-01-15,0
185,2024-01-16,2
185,2024-01-17,0
185,2024-01-18,0
185,2024-01-19,0
185,2024-01-20,4
185,2024-01-21,2
185,2024-01-22,0
185,2024-01-23,0
185,2024-01-24,4
185,2024-01-25,0
185,2024-01-26,0
185,2024-01-27,0
185,2024-01-28,2
185,2024-01-29,0
185,2024-01-30,0
186,2024-01-01,2
186,2024-01-02,2
186,2024-01-03,0
186,2024-01-04,2
186,2024-01-05,2
186,2024-01-06,2
186,2024-01-07,4
186,2024-01-08,4
186,2024-01-09,2
186,2024-01-10,0
186,2024-01-11,2
186,2024-01-12,2
186,2024-01-13,0
186,2024-01-14,0
186,2024-01-15,2
186,2024-01-16,0
186,2024-01-17,0
186,2024-01-18,2
186,2024-01-19,2
186,2024-01-20,3
186,2024-01-21,2
186,2024-01-22,2
186,2024-01-23,1
186,2024-01-24,2
186,2024-01-25,2
186,2024-01-26,0
186,2024-01-27,0
186,2024-01-28,2
186,2024-01-29,2
186,2024-01-30,2
187,2024-01-01,0
187,2024-01-02,4
187,2024-01-03,0
187,2024-01-04,0
187,2024-01-05,0
187,2024-01-06,0
187,2024-01-07,2
187,2024-01-08,2
187,2024-01-09,2
187,2024-01-10,0
187,2024-01-11,0
187,2024-01-12,2
187,2024-01-13,0
187,2024-01-14,0
187,2024-01-15,0
187,2024-01-16,2
187,2024-01-17,0
187,2024-01-18,0
187,2024-01-19,4
187,2024-01-20,2
187,2024-01-21,0
187,2024-01-22,4
187,2024-01-23,0
187,2024-01-24,2
187,2024-01-25,0
187,2024-01-26,2
187,2024-01-27,0
187,2024-01-28,2
187,2024-01-29,2
187,2024-01-30,2
188,2024-01-01,0
188,2024-01-02,0
188,2024-01-03,2
188,2024-01-04,0
188,2024-01-05,0
188,2024-01-06,2
188,2024-01-07,4
188,2024-01-08,3
188,2024-01-09,0
188,2024-01-10,0
188,2024-01-11,4
188,2024-01-12,0
188,2024-01-13,4
188,2024-01-14,3
188,2024-01-15,2
188,2024-01-16,2
188,2024-01-17,0
188,2024-01-18,4
188,2024-01-19,2
188,2024-01-20,2
188,2024-01-21,0
188,2024-01-22,0
188,2024-01-23,0
188,2024-01-24,4
188,2024-01-25,0
188,2024-01-26,2
188,2024-01-27,4
188,2024-01-28,0
188,2024-01-29,2
188,2024-01-30,0
189,2024-01-01,4
189,2024-01-02,4
189,2024-01-03,2
189,2024-01-04,0
189,2024-01-05,2
189,2024-01-06,0
189,2024-01-07,2
189,2024-01-08,0
189,2024-01-09,0
189,2024-01-10,2
189,2024-01-11,2
189,2024-01-12,0
189,2024-01-13,4
189,2024-01-14,4
189,2024-01-15,0
189,2024-01-16,2
189,2024-01-17,2
189,2024-01-18,2
189,2024-01-19,2
189,2024-01-20,2
189,2024-01-21,0
189,2024-01-22,0
189,2024-01-23,2
189,2024-01-24,2
189,2024-01-25,2
189,2024-01-26,0
189,2024-01-27,2
189,2024-01-28,2
189,2024-01-29,2
189,2024-01-30,2
190,2024-01-01,2
190,2024-01-02,0
190,2024-01-03,0
190,2024-01-04,0
190,2024-01-05,2
190,2024-01-06,2
190,2024-01-07,6
190,2024-01-08,0
190,2024-01-09,0
190,2024-01-10,4
190,2024-01-11,2
190,2024-01-12,2
190,2024-01-13,2
190,2024-01-14,2
190,2024-01-15,4
190,2024-01-16,0
190,2024-01-17,2
190,2024-01-18,0
190,2024-01-19,2
190,2024-01-20,0
190,2024-01-21,2
190,2024-01-22,2
190,2024-01-23,4
190,2024-01-24,0
190,2024-01-25,2
190,2024-01-26,0
190,2024-01-27,4
190,2024-01-28,0
190,2024-01-29,4
190,2024-01-30,0
191,2024-01-01,0
191,2024-01-02,2
191,2024-01-03,2
191,2024-01-04,0
191,2024-01-05,0
191,2024-01-06,0
191,2024-01-07,0
191,2024-01-08,2
191,2024-01-09,0
191,2024-01-10,2
191,2024-01-11,6
191,2024-01-12,6
191,2024-01-13,0
191,2024-01-14,1
191,2024-01-15,2
191,2024-01-16,4
191,2024-01-17,4
191,2024-01-18,2
191,2024-01-19,4
191,2024-01-20,4
191,2024-01-21,3
191,2024-01-22,0
191,2024-01-23,4
191,2024-01-24,2
191,2024-01-25,0
191,2024-01-26,4
191,2024-01-27,2
191,2024-01-28,2
191,2024-01-29,2
191,2024-01-30,0
192,2024-01-01,0
192,2024-01-02,0
192,2024-01-03,0
192,2024-01-04,0
192,2024-01-05,0
192,2024-01-06,0
192,2024-01-07,0
192,2024-01-08,0
192,2024-01-09,0
192,2024-01-10,2
192,2024-01-11,0
192,2024-01-12,0
192,2024-01-13,0
192,2024-01-14,2
192,2024-01-15,0
192,2024-01-16,0
192,2024-01-17,0
192,2024-01-18,4
192,2024-01-19,2
192,2024-01-20,0
192,2024-01-21,2
192,2024-01-22,0
192,2024-01-23,0
192,2024-01-24,2
192,2024-01-25,0
192,2024-01-26,0
192,2024-01-27,0
192,2024-01-28,4
192,2024-01-29,4
192,2024-01-30,0
193,2024-01-01,0
193,2024-01-02,0
193,2024-01-03,0
193,2024-01-04,2
193,2024-01-05,2
193,2024-01-06,2
193,2024-01-07,2
193,2024-01-08,0
193,2024-01-09,0
193,2024-01-10,0
193,2024-01-11,2
193,2024-01-12,2
193,2024-01-13,4
193,2024-01-14,0
193,2024-01-15,0
193,2024-01-16,0
193,2024-01-17,2
193,2024-01-18,0
193,2024-01-19,4
193,2024-01-20,0
193,2024-01-21,0
193,2024-01-22,2
193,2024-01-23,0
193,2024-01-24,0
193,2024-01-25,6
193,2024-01-26,4
193,2024-01-27,2
193,2024-01-28,0
193,2024-01-29,0
193,2024-01-30,0
194,2024-01-01,2
194,2024-01-02,0
194,2024-01-03,2
194,2024-01-04,6
194,2024-01-05,2
194,2024-01-06,0
194,2024-01-07,2
194,2024-01-08,2
194,2024-01-09,0
194,2024-01-10,0
194,2024-01-11,2
194,2024-01-12,4
194,2024-01-13,2
194,2024-01-14,0
194,2024-01-15,0
194,2024-01-16,3
194,2024-01-17,0
194,2024-01-18,4
194,2024-01-19,0
194,2024-01-20,0
194,2024-01-21,0
194,2024-01-22,2
194,2024-01-23,0
194,2024-01-24,0
194,2024-01-25,0
194,2024-01-26,2
194,2024-01-27,2
194,2024-01-28,2
194,2024-01-29,0
194,2024-01-30,2
195,2024-01-01,0
195,2024-01-02,0
195,2024-01-03,2
195,2024-01-04,2
195,2024-01-05,0
195,2024-01-06,2
195,2024-01-07,4
195,2024-01-08,0
195,2024-01-09,4
195,2024-01-10,2
195,2024-01-11,0
195,2024-01-12,0
195,2024-01-13,0
195,2024-01-14,0
195,2024-01-15,0
195,2024-01-16,2
195,2024-01-17,4
195,2024-01-18,2
195,2024-01-19,0
195,2024-01-20,1
195,2024-01-21,2
195,2024-01-22,2
195,2024-01-23,2
195,2024-01-24,2
195,2024-01-25,2
195,2024-01-26,0
195,2024-01-27,2
195,2024-01-28,1
195,2024-01-29,0
195,2024-01-30,0
196,2024-01-01,2
196,2024-01-02,2
196,2024-01-03,0
196,2024-01-04,0
196,2024-01-05,2
196,2024-01-06,2
196,2024-01-07,0
196,2024-01-08,0
196,2024-01-09,0
196,2024-01-10,0
196,2024-01-11,2
196,2024-01-12,0
196,2024-01-13,2
196,2024-01-14,0
196,2024-01-15,2
196,2024-01-16,2
196,2024-01-17,2
196,2024-01-18,2
196,2024-01-19,0
196,2024-01-20,2
196,2024-01-21,4
196,2024-01-22,3
196,2024-01-23,0
196,2024-01-24,0
196,2024-01-25,2
196,2024-01-26,0
196,2024-01-27,0
196,2024-01-28,4
196,2024-01-29,2
196,2024-01-30,0
197,2024-01-01,0
197,2024-01-02,2
197,2024-01-03,0
197,2024-01-04,0
197,2024-01-05,0
197,2024-01-06,4
197,2024-01-07,2
197,2024-01-08,2
197,2024-01-09,0
197,2024-01-10,2
197,2024-01-11,2
197,2024-01-12,4
197,2024-01-13,0
197,2024-01-14,0
197,2024-01-15,2
197,2024-01-16,2
197,2024-01-17,2
197,2024-01-18,0
197,2024-01-19,5
197,2024-01-20,4
197,2024-01-21,2
197,2024-01-22,0
197,2024-01-23,0
197,2024-01-24,0
197,2024-01-25,2
197,2024-01-26,4
197,2024-01-27,0
197,2024-01-28,2
197,2024-01-29,2
197,2024-01-30,0
198,2024-01-01,2
198,2024-01-02,2
198,2024-01-03,0
198,2024-01-04,0
198,2024-01-05,4
198,2024-01-06,4
198,2024-01-07,2
198,2024-01-08,2
198,2024-01-09,2
198,2024-01-10,0
198,2024-01-11,0
198,2024-01-12,1
198,2024-01-13,2
198,2024-01-14,4
198,2024-01-15,0
198,2024-01-16,2
198,2024-01-17,0
198,2024-01-18,0
198,2024-01-19,2
198,2024-01-20,4
198,2024-01-21,2
198,2024-01-22,0
198,2024-01-23,0
198,2024-01-24,0
198,2024-01-25,0
198,2024-01-26,4
198,2024-01-27,0
198,2024-01-28,0
198,2024-01-29,0
198,2024-01-30,0
199,2024-01-01,0
199,2024-01-02,0
199,2024-01-03,0
199,2024-01-04,2
199,2024-01-05,0
199,2024-01-06,0
199,2024-01-07,0
199,2024-01-08,0
199,2024-01-09,6
199,2024-01-10,7
199,2024-01-11,0
199,2024-01-12,0
199,2024-01-13,2
199,2024-01-14,0
199,2024-01-15,2
199,2024-01-16,0
199,2024-01-17,0
199,2024-01-18,0
199,2024-01-19,0
199,2024-01-20,0
199,2024-01-21,0
199,2024-01-22,3
199,2024-01-23,0
199,2024-01-24,0
199,2024-01-25,0
199,2024-01-26,0
199,2024-01-27,0
199,2024-01-28,0
199,2024-01-29,0
199,2024-01-30,0
200,2024-01-01,0
200,2024-01-02,2
200,2024-01-03,3
200,2024-01-04,0
200,2024-01-05,2
200,2024-01-06,0
200,2024-01-07,0
200,2024-01-08,2
200,2024-01-09,4
200,2024-01-10,0
200,2024-01-11,0
200,2024-01-12,0
200,2024-01-13,2
200,2024-01-14,2
200,2024-01-15,2
200,2024-01-16,3
200,2024-01-17,2
200,2024-01-18,2
200,2024-01-19,4
200,2024-01-20,2
200,2024-01-21,2
200,2024-01-22,0
200,2024-01-23,6
200,2024-01-24,0
200,2024-01-25,2
200,2024-01-26,0
200,2024-01-27,0
200,2024-01-28,2
200,2024-01-29,2
200,2024-01-30,0
201,2024-01-01,0
201,2024-01-02,0
201,2024-01-03,4
201,2024-01-04,0
201,2024-01-05,0
201,2024-01-06,2
201,2024-01-07,2
201,2024-01-08,2
201,2024-01-09,2
201,2024-01-10,2
201,2024-01-11,0
201,2024-01-12,1
201,2024-01-13,2
201,2024-01-14,0
201,2024-01-15,0
201,2024-01-16,4
201,2024-01-17,2
201,2024-01-18,0
201,2024-01-19,0
201,2024-01-20,0
201,2024-01-21,1
201,2024-01-22,2
201,2024-01-23,4
201,2024-01-24,4
201,2024-01-25,0
201,2024-01-26,2
201,2024-01-27,2
201,2024-01-28,2
201,2024-01-29,2
201,2024-01-30,0
202,2024-01-01,0
202,2024-01-02,2
202,2024-01-03,0
202,2024-01-04,0
202,2024-01-05,0
202,2024-01-06,1
202,2024-01-07,0
202,2024-01-08,0
202,2024-01-09,2
202,2024-01-10,2
202,2024-01-11,2
202,2024-01-12,0
202,2024-01-13,0
202,2024-01-14,2
202,2024-01-15,0
202,2024-01-16,4
202,2024-01-17,4
202,2024-01-18,4
202,2024-01-19,0
202,2024-01-20,2
202,2024-01-21,2
202,2024-01-22,0
202,2024-01-23,2
202,2024-01-24,0
202,2024-01-25,0
202,2024-01-26,0
202,2024-01-27,4
202,2024-01-28,0
202,2024-01-29,0
202,2024-01-30,0
203,2024-01-01,2
203,2024-01-02,2
203,2024-01-03,3
203,2024-01-04,6
203,2024-01-05,2
203,2024-01-06,0
203,2024-01-07,0
203,2024-01-08,2
203,2024-01-09,0
203,2024-01-10,0
203,2024-01-11,0
203,2024-01-12,0
203,2024-01-13,0
203,2024-01-14,2
203,2024-01-15,2
203,2024-01-16,2
203,2024-01-17,6
203,2024-01-18,2
203,2024-01-19,0
203,2024-01-20,2
203,2024-01-21,6
203,2024-01-22,0
203,2024-01-23,0
203,2024-01-24,4
203,2024-01-25,2
203,2024-01-26,2
203,2024-01-27,0
203,2024-01-28,0
203,2024-01-29,0
203,2024-01-30,0
204,2024-01-01,2
204,2024-01-02,0
204,2024-01-03,2
204,2024-01-04,4
204,2024-01-05,2
204,2024-01-06,4
204,2024-01-07,0
204,2024-01-08,0
204,2024-01-09,4
204,2024-01-10,0
204,2024-01-11,0
204,2024-01-12,0
204,2024-01-13,2
204,2024-01-14,0
204,2024-01-15,0
204,2024-01-16,0
204,2024-01-17,4
204,2024-01-18,0
204,2024-01-19,2
204,2024-01-20,2
204,2024-01-21,0
204,2024-01-22,2
204,2024-01-23,0
204,2024-01-24,2
204,2024-01-25,2
204,2024-01-26,0
204,2024-01-27,0
204,2024-01-28,0
204,2024-01-29,0
204,2024-01-30,0
205,2024-01-01,0
205,2024-01-02,0
205,2024-01-03,2
205,2024-01-04,2
205,2024-01-05,2
205,2024-01-06,0
205,2024-01-07,1
205,2024-01-08,0
205,2024-01-09,0
205,2024-01-10,7
205,2024-01-11,0
205,2024-01-12,0
205,2024-01-13,2
205,2024-01-14,0
205,2024-01-15,2
205,2024-01-16,4
205,2024-01-17,2
205,2024-01-18,2
205,2024-01-19,2
205,2024-01-20,0
205,2024-01-21,0
205,2024-01-22,2
205,2024-01-23,0
205,2024-01-24,0
205,2024-01-25,0
205,2024-01-26,2
205,2024-01-27,2
205,2024-01-28,4
205,2024-01-29,1
205,2024-01-30,2
206,2024-01-01,2
206,2024-01-02,2
206,2024-01-03,0
206,2024-01-04,2
206,2024-01-05,4
206,2024-01-06,2
206,2024-01-07,2
206,2024-01-08,2
206,2024-01-09,2
206,2024-01-10,2
206,2024-01-11,0
206,2024-01-12,4
206,2024-01-13,4
206,2024-01-14,0
206,2024-01-15,6
206,2024-01-16,0
206,2024-01-17,4
206,2024-01-18,2
206,2024-01-19,2
206,2024-01-20,0
206,2024-01-21,2
206,2024-01-22,2
206,2024-01-23,0
206,2024-01-24,0
206,2024-01-25,2
206,2024-01-26,2
206,2024-01-27,0
206,2024-01-28,4
206,2024-01-29,2
206,2024-01-30,0
207,2024-01-01,0
207,2024-01-02,2
207,2024-01-03,2
207,2024-01-04,0
207,2024-01-05,4
207,2024-01-06,1
207,2024-01-07,2
207,2024-01-08,0
207,2024-01-09,0
207,2024-01-10,2
207,2024-01-11,1
207,2024-01-12,0
207,2024-01-13,0
207,2024-01-14,0
207,2024-01-15,0
207,2024-01-16,6
207,2024-01-17,2
207,2024-01-18,2
207,2024-01-19,0
207,2024-01-20,2
207,2024-01-21,2
207,2024-01-22,0
207,2024-01-23,2
207,2024-01-24,0
207,2024-01-25,0
207,2024-01-26,0
207,2024-01-27,0
207,2024-01-28,0
207,2024-01-29,2
207,2024-01-30,1
208,2024-01-01,0
208,2024-01-02,0
208,2024-01-03,0
208,2024-01-04,0
208,2024-01-05,0
208,2024-01-06,0
208,2024-01-07,2
208,2024-01-08,6
208,2024-01-09,2
208,2024-01-10,2
208,2024-01-11,0
208,2024-01-12,3
208,2024-01-13,2
208,2024-01-14,2
208,2024-01-15,2
208,2024-01-16,0
208,2024-01-17,0
208,2024-01-18,2
208,2024-01-19,0
208,2024-01-20,4
208,2024-01-21,0
208,2024-01-22,4
208,2024-01-23,0
208,2024-01-24,2
208,2024-01-25,0
208,2024-01-26,2
208,2024-01-27,4
208,2024-01-28,0
208,2024-01-29,2
208,2024-01-30,0
209,2024-01-01,2
209,2024-01-02,2
209,2024-01-03,2
209,2024-01-04,0
209,2024-01-05,0
209,2024-01-06,4
209,2024-01-07,0
209,2024-01-08,0
209,2024-01-09,0
209,2024-01-10,0
209,2024-01-11,4
209,2024-01-12,0
209,2024-01-13,0
209,2024-01-14,0
209,2024-01-15,0
209,2024-01-16,2
209,2024-01-17,2
209,2024-01-18,0
209,2024-01-19,4
209,2024-01-20,0
209,2024-01-21,0
209,2024-01-22,0
209,2024-01-23,4
209,2024-01-24,0
209,2024-01-25,0
209,2024-01-26,0
209,2024-01-27,6
209,2024-01-28,0
209,2024-01-29,2
209,2024-01-30,0
210,2024-01-01,0
210,2024-01-02,4
210,2024-01-03,0
210,2024-01-04,0
210,2024-01-05,2
210,2024-01-06,0
210,2024-01-07,0
210,2024-01-08,2
210,2024-01-09,0
210,2024-01-10,0
210,2024-01-11,2
210,2024-01-12,0
210,2024-01-13,8
210,2024-01-14,0
210,2024-01-15,0
210,2024-01-16,0
210,2024-01-17,0
210,2024-01-18,2
210,2024-01-19,4
210,2024-01-20,2
210,2024-01-21,0
210,2024-01-22,0
210,2024-01-23,2
210,2024-01-24,0
210,2024-01-25,4
210,2024-01-26,2
210,2024-01-27,4
210,2024-01-28,2
210,2024-01-29,2
210,2024-01-30,0
211,2024-01-01,4
211,2024-01-02,0
211,2024-01-03,2
211,2024-01-04,2
211,2024-01-05,2
211,2024-01-06,0
211,2024-01-07,0
211,2024-01-08,2
211,2024-01-09,0
211,2024-01-10,2
211,2024-01-11,2
211,2024-01-12,2
211,2024-01-13,0
211,2024-01-14,0
211,2024-01-15,0
211,2024-01-16,6
211,2024-01-17,2
211,2024-01-18,0
211,2024-01-19,2
211,2024-01-20,4
211,2024-01-21,0
211,2024-01-22,0
211,2024-01-23,0
211,2024-01-24,0
211,2024-01-25,2
211,2024-01-26,3
211,2024-01-27,4
211,2024-01-28,6
211,2024-01-29,2
211,2024-01-30,0
212,2024-01-01,0
212,2024-01-02,0
212,2024-01-03,2
212,2024-01-04,2
212,2024-01-05,2
212,2024-01-06,2
212,2024-01-07,2
212,2024-01-08,0
212,2024-01-09,0
212,2024-01-10,0
212,2024-01-11,1
212,2024-01-12,2
212,2024-01-13,5
212,2024-01-14,0
212,2024-01-15,0
212,2024-01-16,0
212,2024-01-17,2
212,2024-01-18,2
212,2024-01-19,4
212,2024-01-20,0
212,2024-01-21,2
212,2024-01-22,2
212,2024-01-23,2
212,2024-01-24,0
